Fechado / Dating,2015.05,2015.06,2015.07,2015.08,2015.09,2015.10,2015.11,2015.12,2016.01,2016.02,2016.03,2016.04,2016.05,2016.06,2016.07,2016.08,2016.09,2016.10,2016.11,2016.12,2017.01,2017.02,2017.03,2017.04,2017.05,2017.06,2017.07,2017.08,2017.09,2017.10,2017.11,2017.12,2018.01,2018.02,2018.03,2018.04,2018.05,2018.06,2018.07,2018.08,2018.09,2018.10,2018.11,2018.12,2019.01,2019.02,2019.03,2019.04,2019.05,2019.06,2019.07,2019.08,2019.09,2019.10,2019.11,2019.12,2020.01,2020.02,2020.03,2020.04,2020.05,2020.06,2020.07,2020.08,2020.09,2020.10,2020.11,2020.12,2021.01,2021.02,2021.03,2021.04,2021.05,2021.06,2021.07,2021.08,2021.09,2021.10,2021.11,2021.12,2022.01,2022.02,2022.03,2022.04,2022.05,2022.06,2022.07,2022.08,2022.09,2022.10,2022.11,2022.12,2023.01,2023.02,2023.03,2023.04,2023.05,2023.06,2023.07,2023.08
Fecha (mes) / Date (month),Indicador CF / CF Activity index,Indicador CF / CF Activity index,Indicador CF / CF Activity index,Indicador CF / CF Activity index,Indicador CF / CF Activity index,Indicador CF / CF Activity index,Indicador CF / CF Activity index,Indicador CF / CF Activity index,Indicador CF / CF Activity index,Indicador CF / CF Activity index,Indicador CF / CF Activity index,Indicador CF / CF Activity index,Indicador CF / CF Activity index,Indicador CF / CF Activity index,Indicador CF / CF Activity index,Indicador CF / CF Activity index,Indicador CF / CF Activity index,Indicador CF / CF Activity index,Indicador CF / CF Activity index,Indicador CF / CF Activity index,Indicador CF / CF Activity index,Indicador CF / CF Activity index,Indicador CF / CF Activity index,Indicador CF / CF Activity index,Indicador CF / CF Activity index,Indicador CF / CF Activity index,Indicador CF / CF Activity index,Indicador CF / CF Activity index,Indicador CF / CF Activity index,Indicador CF / CF Activity index,Indicador CF / CF Activity index,Indicador CF / CF Activity index,Indicador CF / CF Activity index,Indicador CF / CF Activity index,Indicador CF / CF Activity index,Indicador CF / CF Activity index,Indicador CF / CF Activity index,Indicador CF / CF Activity index,Indicador CF / CF Activity index,Indicador CF / CF Activity index,Indicador CF / CF Activity index,Indicador CF / CF Activity index,Indicador CF / CF Activity index,Indicador CF / CF Activity index,Indicador CF / CF Activity index,Indicador CF / CF Activity index,Indicador CF / CF Activity index,Indicador CF / CF Activity index,Indicador CF / CF Activity index,Indicador CF / CF Activity index,Indicador CF / CF Activity index,Indicador CF / CF Activity index,Indicador CF / CF Activity index,Indicador CF / CF Activity index,Indicador CF / CF Activity index,Indicador CF / CF Activity index,Indicador CF / CF Activity index,Indicador CF / CF Activity index,Indicador CF / CF Activity index,Indicador CF / CF Activity index,Indicador CF / CF Activity index,Indicador CF / CF Activity index,Indicador CF / CF Activity index,Indicador CF / CF Activity index,Indicador CF / CF Activity index,Indicador CF / CF Activity index,Indicador CF / CF Activity index,Indicador CF / CF Activity index,Indicador CF / CF Activity index,Indicador CF / CF Activity index,Indicador CF / CF Activity index,Indicador CF / CF Activity index,Indicador CF / CF Activity index,Indicador CF / CF Activity index,Indicador CF / CF Activity index,Indicador CF / CF Activity index,Indicador CF / CF Activity index,Indicador CF / CF Activity index,Indicador CF / CF Activity index,Indicador CF / CF Activity index,Indicador CF / CF Activity index,Indicador CF / CF Activity index,Indicador CF / CF Activity index,Indicador CF / CF Activity index,Indicador CF / CF Activity index,Indicador CF / CF Activity index,Indicador CF / CF Activity index,Indicador CF / CF Activity index,Indicador CF / CF Activity index,Indicador CF / CF Activity index,Indicador CF / CF Activity index,Indicador CF / CF Activity index,Indicador CF / CF Activity index,Indicador CF / CF Activity index,Indicador CF / CF Activity index,Indicador CF / CF Activity index,Indicador CF / CF Activity index,Indicador CF / CF Activity index,Indicador CF / CF Activity index,Indicador CF / CF Activity index
2007.02,8.5392,8.6053,8.5613,8.5754,8.5838,8.5578,8.6072,8.6337,8.6047,8.5861,8.5412,8.5087,8.5531,8.3408,8.2721,8.2926,8.5411,8.2941,8.3634,8.3431,8.3196,8.2808,8.2429,8.2587,8.2654,8.2761,8.2625,8.2276,8.1647,8.1214,8.08109093,8.08964145,8.08632618,8.0154,8.0179,8.0381,8.0579,8.00537192,7.91615694,8.00017572,7.96984989,8.0246785,7.99671959,7.964575,8.68332909,8.49761262,8.49199249,8.45655823,8.47466505,8.47689424,8.47358358,7.86358307,8.38113268,7.40125609,7.53808967,7.51390955,7.47287372,7.29140461,7.2824014,6.15649388,6.21435592,5.93928626,5.61289045,5.35804092,5.3582182,5.30134344,5.2947944,5.31576386,5.33039933,5.46777071,5.47778699,5.58116657,5.5231189,5.35752304,5.31549842,5.22801961,5.09533939,5.10444203,4.97744929,5.13204152,5.11038474,4.99678654,4.98383338,5.01128081,4.94656607,4.94656607,4.93904451,5.02537524,5.0014074,4.95689378,4.95794591,4.9506152,4.962706,4.901099536,4.94592886,4.88648125,4.88815328,4.89437818,4.98745857,4.91800767
2007.03,10.0121,10.1251,10.1358,10.1355,10.1695,10.1827,10.2388,10.2935,10.2371,10.2336,10.1613,10.1306,10.1836,9.64,9.5367,9.5861,9.7433,9.5609,9.6933,9.6679,9.6465,9.5685,9.5366,9.5491,9.6046,9.6166,9.6151,9.5659,9.4597,9.4108,9.31390007,9.32671528,9.36924709,9.2191,9.2213,9.2554,8.8847,8.82624229,8.74898129,8.80830584,8.77952334,8.83816284,8.80568869,8.85860342,9.51226596,9.36734624,9.35855479,9.31325111,9.32816344,9.31877689,9.30825268,8.55999271,9.20969637,7.81235193,7.94686242,7.91862947,7.89939694,7.78043962,7.74716502,6.62573332,6.69374455,5.75788996,5.28974375,5.04347753,5.03221639,4.99897314,4.99245727,4.85866715,4.86606321,4.98040863,4.98625262,5.05601779,5.02879668,4.93530003,4.90610766,4.8859022,4.82625032,4.82130132,4.87321046,4.88358674,4.88531078,4.88793198,4.89492758,4.90791733,4.84495709,4.84495709,4.83174083,4.79405981,4.79819869,4.81602402,4.8065712,4.80929112,4.8100165,4.799394995,4.82407549,4.7544969,4.75662226,4.76075226,4.81612996,4.76660501
2007.04,8.5175,8.5745,8.5349,8.5567,8.5576,8.554,8.6165,8.6451,8.6035,8.5897,8.5323,8.5055,8.5433,8.1234,8.0927,8.0943,8.2627,8.1036,8.1709,8.1424,8.1222,8.0617,8.0155,8.0103,8.0415,8.0555,8.0428,8.0169,7.9527,7.914,7.8761664,7.87703214,7.88679674,8.005,7.9924,8.0101,8.1037,8.0592066,8.01135257,8.04629085,8.01692468,8.04829319,8.02707511,8.09341415,8.16326069,8.10567095,8.09963403,8.06780373,8.07496602,8.07488734,8.07553614,7.38098592,8.02498893,7.05697222,7.15149094,7.13180367,7.12368675,6.87117787,6.8442882,6.22899235,6.06450602,5.15073443,4.80778584,4.66082763,4.63873634,4.58451995,4.57533391,4.43745958,4.4445979,4.56186939,4.5634389,4.61443652,4.59485075,4.52681702,4.48916691,4.47605045,4.45952424,4.44650903,4.58221019,4.48588815,4.50267683,4.56733131,4.57832683,4.57632778,4.5770344,4.5770344,4.56749978,4.48959942,4.50292663,4.55104161,4.53065494,4.53817938,4.53149072,4.520129861,4.54013558,4.46477639,4.46654128,4.46803182,4.52316264,4.46957372
2007.05,7.6269,7.6343,7.6014,7.6272,7.6102,7.5578,7.5975,7.595,7.598,7.5647,7.5499,7.5249,7.5543,7.54,7.4812,7.5163,7.7883,7.5081,7.5323,7.4951,7.4737,7.4712,7.4274,7.449,7.4378,7.4491,7.4288,7.4108,7.3594,7.3218,7.29247025,7.29686406,7.2697532,7.081,7.0688,7.0737,7.2781,7.23980273,7.18891091,7.20580102,7.17582943,7.18400938,7.16787118,7.21568242,7.14440683,7.11447273,7.10561324,7.07583154,7.07923647,7.08133786,7.08368347,6.6350296,7.03424505,6.3466272,6.39443199,6.39010686,6.39956135,6.24538702,6.23573965,5.83445767,5.46204235,4.7970782,4.59053822,4.34362261,4.30946502,4.29482772,4.29168676,4.24554339,4.25916939,4.33450594,4.32992351,4.34213622,4.33033286,4.29245,4.27882722,4.25137242,4.24692346,4.2376329,4.37014318,4.29168821,4.31200811,4.36711168,4.38140307,4.3673185,4.39615903,4.39615903,4.3914666,4.31849851,4.33316064,4.38128999,4.35753934,4.361138,4.35605977,4.339686089,4.34351257,4.24631858,4.24666608,4.24598743,4.33266754,4.24714759
2007.06,8.0445,8.1121,8.0383,8.0505,8.0551,8.0303,8.0923,8.1169,8.1106,8.0888,8.0454,8.0151,8.0558,7.7484,7.6547,7.7068,8.1339,7.6927,7.7866,7.7608,7.7371,7.6768,7.6456,7.6709,7.688,7.7002,7.6877,7.6455,7.5626,7.507,7.44029019,7.45126725,7.46264088,7.268,7.2684,7.291,6.8835,6.83028612,6.74709684,6.78261535,6.75505637,6.79215037,6.77030876,6.85052699,7.38733748,7.29535276,7.27959502,7.24032966,7.23353505,7.22829826,7.20673938,6.39179571,7.10884858,6.33477385,6.41712702,6.40438802,6.39736794,6.21595632,6.20261054,5.48182911,5.42216471,4.6217017,4.34640473,4.34805359,4.27300694,4.24804174,4.22914316,4.25927573,4.26493163,4.21171998,4.21076121,4.19804522,4.19266202,4.14587082,4.13707526,4.11537906,4.1445393,4.15552789,4.2796404,4.13197926,4.15535253,4.25911684,4.24553148,4.23405605,4.26181116,4.26181116,4.26128854,4.17078395,4.18205706,4.27196918,4.2485455,4.25755912,4.24111552,4.232684553,4.23297978,4.27526386,4.27414218,4.27261739,4.21477885,4.27363744
2007.07,7.1082,7.1898,7.0925,7.1065,7.1136,7.1159,7.1687,7.2137,7.1942,7.1733,7.1157,7.0886,7.1256,6.8908,6.8259,6.8684,7.3074,6.8747,6.9597,6.9258,6.9037,6.8126,6.7803,6.7928,6.8095,6.8166,6.8058,6.7797,6.7110,6.6776,6.6315704,6.63736116,6.62798209,6.3839,6.375,6.3886,6.3900,6.34896098,6.29446928,6.34730708,6.31654355,6.34699739,6.32574631,6.38899847,6.81049348,6.73267384,6.72417517,6.69248623,6.69226727,6.69656133,6.68925582,6.00601591,6.64110413,6.10139719,6.1835684,6.17209145,6.1571555,5.93513142,5.90867205,5.33006892,5.21084158,4.40639774,4.22269858,4.4826987,4.47136656,4.39462332,4.37046917,4.37907635,4.38302534,4.30331973,4.30504215,4.27895768,4.27408568,4.22490343,4.21074685,4.2176332,4.25626058,4.2676311,4.35059838,4.22400739,4.24384662,4.32518322,4.30843063,4.29724215,4.30374065,4.30374065,4.30269744,4.2330273,4.24590747,4.31325996,4.30245539,4.30719955,4.29517712,4.311938899,4.30688047,4.37072158,4.36919271,4.3676952,4.28326675,4.36495925
2007.08,5.9292,6.0039,5.9238,5.9194,5.9356,5.9367,5.9484,5.9894,5.966,5.9675,5.917,5.8949,5.9297,6.0077,5.9169,6.0005,6.2965,5.9989,6.0586,6.0329,6.0175,5.9429,5.9251,5.9528,5.9561,5.9530,5.9497,5.9358,5.8860,5.8975,5.84577574,5.84571546,5.83304797,5.7361,5.7254,5.7285,5.9554,5.9190537,5.89052821,5.90648132,5.88289808,5.8903194,5.86961205,5.90448031,6.15949375,6.10741958,6.0993617,6.0777403,6.07981039,6.08920733,6.09218841,5.46873587,6.06798029,5.76745152,5.80395079,5.80097208,5.78408558,5.53791364,5.52141321,5.09589284,4.84157718,4.31318242,4.27992012,4.55852767,4.60807591,4.53348211,4.5106908,4.45710787,4.46887087,4.33968443,4.34649709,4.31584116,4.31866053,4.28675143,4.29036466,4.32485588,4.37504091,4.38017872,4.40910564,4.32133049,4.32679196,4.3680593,4.35453752,4.34406055,4.33442768,4.33442768,4.33350461,4.28899872,4.30034327,4.33554457,4.34262435,4.34515224,4.3368191,4.349025166,4.34193667,4.4440175,4.44253133,4.44169061,4.31494717,4.43540307
2007.09,4.7877,4.7352,4.65,4.6805,4.6318,4.5621,4.6076,4.5703,4.5861,4.5901,4.5858,4.5622,4.5723,4.7755,4.7734,4.7697,5.1071,4.7769,4.7121,4.7026,4.6819,4.7254,4.6697,4.6595,4.6157,4.6307,4.6007,4.6066,4.6097,4.5937,4.61479807,4.60258123,4.53548752,4.423,4.3994,4.3807,4.4726,4.44115937,4.41632121,4.40373402,4.38624501,4.37666492,4.37485251,4.44026319,4.90092345,4.92784368,4.9138036,4.90280944,4.89055024,4.88608575,4.87335222,4.37419972,4.83861698,4.49632006,4.49562343,4.4975269,4.50612328,4.30494461,4.29402671,4.15165385,4.02399603,3.6210623,3.83613795,4.06152496,4.03099065,4.03056609,4.01495049,4.06910948,4.07064427,3.9808365,3.98951814,3.95476007,3.95327505,3.96947957,3.98686311,4.01678885,4.05568577,4.05142736,3.92996741,3.94858226,3.93253589,3.89219554,3.88318365,3.87975354,3.92545962,3.92545962,3.93206766,3.97951229,3.96908061,3.92778246,3.95518082,3.95224661,3.95583146,3.966910043,3.95046462,4.03016902,4.02915767,4.02768454,3.95403071,4.02568748
2007.1,4.5125,4.3709,4.2629,4.3264,4.2316,4.1094,4.1623,4.0915,4.1537,4.1177,4.1598,4.1392,4.1299,4.2318,4.2852,4.2387,4.2346,4.2494,4.115,4.0719,4.0497,4.2008,4.1163,4.1036,4.0263,4.0529,4.0025,4.0256,4.0525,3.9994,4.06476107,4.05264283,3.93940441,3.4074,3.3622,3.3247,4.1424,4.13648134,4.13063362,4.10719867,4.07219675,4.0277432,4.03321923,4.06691202,3.74577526,3.78474628,3.78050701,3.77423473,3.76374321,3.78339513,3.80596134,4.266326,3.85292697,4.14205853,4.1090613,4.12276535,4.15966983,4.17864417,4.16381095,4.28112668,3.86518582,3.35983857,3.68962211,3.77464082,3.74856982,3.8056825,3.81680037,3.83214256,3.82410115,3.75220068,3.75848619,3.72499546,3.74587646,3.8462543,3.89046299,3.94378913,3.99282565,3.98525345,3.81505921,3.88966777,3.86212585,3.7835164,3.77583479,3.77597984,3.8482061,3.8482061,3.85430588,3.93117895,3.91625167,3.8410408,3.86917253,3.8681195,3.87886729,3.901820921,3.87731589,3.97293732,3.97141012,3.97056996,3.90270978,3.96961754
2007.11,4.2181,4.0101,3.9121,3.9894,3.8644,3.6897,3.7417,3.6153,3.698,3.6599,3.7367,3.7165,3.6989,3.8774,3.9605,3.8767,3.8219,3.8968,3.7139,3.6755,3.6604,3.8494,3.7601,3.766,3.6608,3.6999,3.636,3.6555,3.7063,3.6222,3.71885328,3.7015758,3.57496281,3.0111,2.966,2.931,4.2231,4.23561789,4.24662972,4.20393317,4.16041342,4.08573711,4.09268249,4.10215551,3.36344571,3.44617898,3.44499768,3.44044093,3.42704574,3.45478216,3.49661229,4.24734663,3.56359436,4.22195451,4.18355479,4.19557559,4.21848419,4.3465963,4.35584615,4.53930511,4.0284697,3.18471622,3.46713871,3.58202046,3.59412338,3.64421497,3.67008409,3.70266089,3.69608067,3.69049001,3.69609509,3.66869362,3.69489154,3.84755089,3.89843084,3.97291912,4.04492188,4.02595323,3.87562714,3.91571561,3.89388479,3.82529979,3.82053337,3.81145587,3.87044609,3.87044609,3.87429078,3.93272958,3.92221452,3.84574781,3.86661806,3.86517654,3.87215632,3.914392321,3.89669668,3.92834892,3.92630609,3.92804446,3.91036739,3.92651036
2007.12,4.4355,4.1229,4.0116,4.1153,3.9422,3.7012,3.7797,3.5765,3.6806,3.6355,3.759,3.7336,3.6958,4.0062,4.154,3.9906,4.1246,4.0178,3.7329,3.7166,3.6899,3.9913,3.8717,3.8407,3.6859,3.7356,3.6524,3.6855,3.7780,3.6745,3.80614467,3.7825148,3.58866865,3.0703,3.0234,2.9721,4.4780,4.49763207,4.51116821,4.46634018,4.42418663,4.34582273,4.35897577,4.35484319,3.41877168,3.52946836,3.52737434,3.52918272,3.5124612,3.5363031,3.5729329,4.32721043,3.62503261,4.07043335,4.01446185,4.02927785,4.07348809,4.21855154,4.22011792,4.49015776,4.06616266,3.25359917,3.59902112,3.85577018,3.90461616,3.90911174,3.91698877,4.00156914,3.9938095,4.06803733,4.08322266,4.08141937,4.06712793,4.1573232,4.15486152,4.20290794,4.21603012,4.20251723,4.08255732,4.16032765,4.15311728,4.05885252,4.060844,4.04908112,4.06698706,4.06698706,4.0711445,4.1618943,4.15506513,4.04196031,4.05922418,4.05010858,4.06035961,4.08054719,4.06950882,4.19243039,4.19225788,4.19452766,4.08691196,4.19466491
2008.01,3.8051,3.4366,3.3416,3.4673,3.2617,2.9962,3.0804,2.8713,2.9662,2.9079,3.0453,3.016,2.9711,3.5019,3.7145,3.4929,3.6421,3.5351,3.1695,3.1469,3.1155,3.4893,3.3363,3.2736,3.1076,3.1656,3.0681,3.1119,3.2467,3.1356,3.30973614,3.27343748,3.06190997,2.1053,2.0367,1.9585,3.6681,3.701948,3.74566907,3.69764449,3.65669336,3.55566152,3.57513129,3.56508357,2.07137184,2.2348576,2.24094281,2.2572902,2.24583927,2.27644811,2.3304264,3.79382227,2.44383138,3.3970467,3.31058939,3.33400732,3.37896558,3.6417483,3.66196558,4.18612688,3.57049401,2.73417738,3.3917232,3.68375905,3.74473872,3.67558158,3.67374823,3.71132236,3.71223859,3.77987781,3.78647198,3.75545755,3.76586144,3.88831773,3.90892354,3.95928492,3.95669377,3.95086737,3.91461122,3.9443422,3.94928637,3.9100774,3.90585337,3.91010879,3.83496719,3.83496719,3.83474173,3.88434627,3.88651415,3.82288708,3.82359348,3.81187661,3.81823217,3.838521384,3.81618273,3.83497459,3.83382976,3.8361329,3.82306045,3.83861135
2008.02,2.3718,1.9243,1.8404,1.9852,1.7366,1.4294,1.5151,1.2436,1.3718,1.3155,1.4882,1.4887,1.4369,2.1069,2.3761,2.1071,2.0796,2.1547,1.6998,1.6813,1.6593,2.1283,1.9584,1.9115,1.7268,1.7902,1.6745,1.7365,1.9005,1.7636,1.99573675,1.9484377,1.70128387,0.8751,0.7923,0.7004,3.4850,3.54098513,3.6213648,3.54298696,3.49107546,3.3446324,3.37120225,3.37044954,1.0787212,1.2625667,1.27686507,1.29650729,1.28884167,1.34462001,1.44243311,3.62468698,1.62600436,3.39350669,3.28614551,3.30775304,3.35074552,3.68297031,3.70952725,4.35275121,3.72204329,2.85152719,3.64098753,3.72924105,3.76110541,3.71203733,3.71560962,3.78649013,3.79504756,3.90172961,3.89313463,3.89398128,3.961789,4.14277538,4.19425283,4.25354846,4.23784496,4.22907723,4.21155194,4.26328247,4.26092243,4.23404369,4.23798673,4.26267826,4.17063366,4.17063366,4.16279645,4.16148725,4.16200024,4.14884239,4.14365993,4.13618293,4.14210071,4.167968188,4.15395875,4.03633472,4.03556058,4.03954581,4.14935748,4.04325987
2008.03,-0.4611,-1.1819,-1.2661,-1.0588,-1.4319,-1.9118,-1.7892,-2.2251,-1.9974,-2.0776,-1.7927,-1.8055,-1.9182,-0.5987,-0.1695,-0.596,-0.2964,-0.5178,-1.2207,-1.2413,-1.2748,-0.5684,-0.7867,-0.8995,-1.2469,-1.1537,-1.324,-1.2471,-0.9533,-1.1513,-0.78577239,-0.8530379,-1.25003084,-2.5696,-2.6725,-2.808,-1.1018,-1.07732461,-1.02460782,-1.17347643,-1.187449,-1.34644321,-1.28772102,-1.38153504,-3.12299832,-2.7320986,-2.74223159,-2.69374681,-2.7552554,-2.74204723,-2.71556146,-1.0489993,-2.56441562,-1.1930306,-1.41156087,-1.37291375,-1.27238258,-0.8087331,-0.75113156,0.99602364,0.48041135,0.0048603,1.20239682,2.13559989,2.11616778,2.16078085,2.16270258,2.54575707,2.51812221,2.44157993,2.43501828,2.32450385,2.41420426,2.72130026,2.80567962,2.95013602,3.07366963,3.06981377,3.25872063,3.0096662,3.06396318,3.26106946,3.26410482,3.25377042,3.20533118,3.20533118,3.20907829,3.09143987,3.11893238,3.18241539,3.15961637,3.16570011,3.1560972,3.236623202,3.17301246,3.0295542,3.02531439,3.02152978,3.13253863,3.00543757
2008.04,-0.6651,-1.3316,-1.4534,-1.2553,-1.6105,-2.0647,-1.9753,-2.3716,-2.1425,-2.2422,-1.9601,-1.9838,-2.0908,-1.0935,-0.7101,-1.0829,-0.9001,-1.0172,-1.6737,-1.6994,-1.7345,-1.0674,-1.2775,-1.3667,-1.6739,-1.5958,-1.7532,-1.6615,-1.4128,-1.5925,-1.24821977,-1.30314643,-1.69017408,-3.1944,-3.2943,-3.4338,-0.9790,-0.95750202,-0.92233649,-1.04134355,-1.072748,-1.22435915,-1.18025848,-1.2816679,-3.33197825,-3.0470286,-3.04650659,-3.01094658,-3.04943083,-3.00329766,-2.93132349,-0.7013126,-2.72080901,-0.99634834,-1.21565672,-1.16612437,-1.07341722,-0.408395,-0.35857516,1.15923203,0.74587575,0.83093086,1.90348093,2.15574736,2.14430134,2.35016521,2.38044496,2.60657044,2.57545504,2.57647393,2.55347018,2.45972085,2.60236028,2.99063165,3.12408822,3.30013808,3.3877937,3.39564469,3.52998229,3.44519604,3.46024541,3.57190511,3.57976409,3.57144258,3.59315789,3.59315789,3.59269633,3.49368788,3.51206779,3.57592094,3.56076118,3.56746303,3.56965904,3.617407286,3.56132499,3.4081643,3.403871,3.40038904,3.53487818,3.38555279
2008.05,-2.3773,-3.1745,-3.2749,-3.0462,-3.4673,-3.9971,-3.8793,-4.3424,-4.1002,-4.2004,-3.8786,-3.9142,-4.039,-2.65,-2.1619,-2.646,-2.6208,-2.558,-3.3515,-3.3619,-3.4002,-2.5732,-2.8213,-2.9414,-3.3065,-3.1928,-3.3861,-3.283,-2.9565,-3.1732,-2.75228719,-2.82368881,-3.28016578,-4.9553,-5.0689,-5.2263,-2.8905,-2.88665402,-2.85562026,-2.98099373,-2.9907995,-3.14356383,-3.09388477,-3.16808975,-5.00287016,-4.6866081,-4.68314248,-4.62941786,-4.67590124,-4.64272382,-4.56961817,-2.3262242,-4.35489643,-2.54927829,-2.76767874,-2.73001891,-2.63439102,-1.9346441,-1.88803095,-0.13391855,-0.61900853,0.10373557,1.37028156,1.6811234,1.65662053,1.80245778,1.8591253,2.01190717,1.98184558,2.04811538,2.01856087,1.88912572,2.0211139,2.45663111,2.59744758,2.76995773,2.86580856,2.87194219,3.11555383,2.9347973,2.96398327,3.15908169,3.145825,3.17005163,3.22440757,3.22440757,3.22114985,3.08016658,3.1107504,3.22456671,3.19909185,3.20309207,3.1953729,3.230388269,3.17707648,2.98269045,2.97767158,2.97719861,3.12633954,2.96832283
2008.06,-6.3301,-7.5177,-7.6547,-7.3348,-7.9345,-8.6888,-8.5435,-9.2145,-8.859,-8.971,-8.4884,-8.5204,-8.7216,-6.5222,-5.7648,-6.4993,-6.3826,-6.3505,-7.5282,-7.5274,-7.5752,-6.4001,-6.7329,-6.8867,-7.4539,-7.3031,-7.5698,-7.4072,-6.8886,-7.1699,-6.5416041,-6.65072422,-7.30696082,-9.2148,-9.3733,-9.6065,-7.1982,-7.17952449,-7.10244757,-7.30611648,-7.2951781,-7.50575722,-7.41053996,-7.54272757,-9.64929895,-9.0448146,-9.04726134,-8.94669541,-9.02493446,-9.01187365,-8.95790111,-6.50055,-8.68186788,-5.41059378,-5.76958637,-5.69695617,-5.54282989,-4.7399015,-4.67446478,-1.65551797,-2.04487732,-1.02140723,0.61246157,1.66816209,1.64516787,1.6795666,1.69237359,2.22958052,2.1960654,2.10981222,2.1022926,1.93202728,2.04332267,2.42468448,2.54166731,2.72435126,2.85410188,2.86013139,2.99465621,2.72011495,2.76329919,3.01130137,2.97208358,2.97014603,3.02497836,3.02497836,3.02991998,2.9267324,2.94868123,3.03771607,3.02127733,3.02637411,3.01150605,3.093071608,3.00102577,3.04461117,3.03889096,3.03365388,2.94831046,3.02289075
2008.07,-6.4521,-7.4771,-7.5809,-7.3161,-7.8321,-8.4773,-8.4003,-8.9731,-8.6679,-8.77,-8.3546,-8.3804,-8.5538,-6.7066,-6.0762,-6.6654,-6.7725,-6.5582,-7.6006,-7.6091,-7.6464,-6.5612,-6.8509,-6.9769,-7.4482,-7.3263,-7.551,-7.3939,-6.9600,-7.1741,-6.64810434,-6.7472113,-7.32289504,-9.0661,-9.2103,-9.4193,-6.9470,-6.94570371,-6.87322087,-7.09410603,-7.0824767,-7.27841186,-7.20159939,-7.31528059,-9.75628958,-9.2349572,-9.23163881,-9.13942289,-9.21303317,-9.17998122,-9.0907205,-6.3557763,-8.77384794,-5.46997572,-5.84027393,-5.77206756,-5.65342477,-4.6731116,-4.59021731,-1.71427,-2.02356786,-1.16435008,0.44238321,1.38811981,1.46844376,1.54758661,1.55307601,1.86291052,1.84162539,1.6528745,1.64228841,1.42486112,1.55496141,2.01972373,2.16691363,2.37885477,2.57690885,2.57265161,2.6432172,2.41312022,2.43351554,2.61370739,2.59118232,2.56304493,2.58211028,2.58211028,2.59170044,2.50729378,2.52311464,2.58505805,2.58563339,2.58575892,2.57338546,2.706617024,2.60736629,2.6680293,2.66031834,2.65449488,2.54884281,2.63475492
2008.08,-5.9283,-6.9946,-7.1037,-6.8332,-7.3731,-8.0417,-7.9316,-8.5395,-8.2271,-8.3326,-7.9069,-7.9334,-8.1142,-6.2951,-5.6302,-6.2677,-6.2958,-6.1771,-7.2377,-7.2523,-7.2876,-6.1753,-6.4845,-6.6243,-7.0979,-6.9535,-7.1981,-7.0518,-6.6129,-6.8854,-6.34621458,-6.44556496,-7.01792455,-8.7395,-8.8856,-9.0911,-6.7751,-6.77279839,-6.70651513,-6.95333242,-6.9419573,-7.15548894,-7.06901676,-7.15324877,-9.53209433,-8.928901,-8.93036829,-8.84623432,-8.93344011,-8.90504944,-8.82296579,-6.2912772,-8.52607731,-5.35063056,-5.71528157,-5.66927608,-5.53566441,-4.8508305,-4.78744718,-1.84350143,-2.20918293,-1.76990053,-0.15845498,0.78774578,0.88181536,1.01456261,1.05933956,1.11571163,1.0773923,0.83513095,0.81747763,0.52877273,0.66082134,1.21028623,1.37543876,1.67162968,1.94345867,1.91492374,2.06148041,1.79178117,1.80650501,2.03997288,2.02674425,2.01841095,1.99589843,1.99589843,2.00310993,1.86546674,1.89975038,1.97627582,1.9724943,1.96720935,1.95764318,2.151297254,1.9966716,1.87357732,1.8634695,1.85824111,1.89928738,1.81705766
2008.09,-10.5118,-11.7844,-11.9385,-11.6437,-12.2784,-13.054,-12.968,-13.6447,-13.2872,-13.4091,-12.8962,-12.9178,-13.1494,-10.8531,-9.9717,-10.8063,-11.0959,-10.6326,-11.9383,-11.9083,-11.9373,-10.6398,-10.9593,-11.1318,-11.7347,-11.5900,-11.8608,-11.6701,-11.0706,-11.336,-10.646147,-10.7772146,-11.4870916,-13.7379,-13.9117,-14.1835,-10.4204,-10.3388005,-10.1563051,-10.4022535,-10.392831,-10.7094318,-10.5893208,-10.627608,-13.832564,-13.285302,-13.2633685,-13.1550266,-13.2041795,-13.1708773,-13.0516261,-8.6411833,-12.6255261,-6.12188903,-6.5314821,-6.45813303,-6.32025832,-5.0859763,-5.01666816,-1.63652292,-2.01323806,-1.25963864,0.48617508,1.46596527,1.49743421,1.61656895,1.66019013,2.11554352,2.07916441,1.9803075,1.99307466,1.82499159,1.9096901,2.34613246,2.45054438,2.64068538,2.8028587,2.78219222,2.68987339,2.69182388,2.67023741,2.66245123,2.65344675,2.64493502,2.71139997,2.71139997,2.72602796,2.77247276,2.77109537,2.70200129,2.73266339,2.72544601,2.72948337,2.829436622,2.73595657,2.8492155,2.84500634,2.84124706,2.71046061,2.81954876
